id,text,label
1772,"Después de casi 13 días, veo de vuelta a mi perro y está cabreado conmigo y pasa de mi el hijo de perra. No te mereces el pienso",non-sexist
1773,@MarHuidobro tú eres la zorra madre de un asesino con gen izquierdoso y separatista!!!,discredit
1774,@alba_hm_ Ven aqui y comemela https://t.co/n1bGXxV0mu,sexual_harassment
1775,@edwalros @TowandaRebels No tienes ni puta idea de que va la vida. Y eres un misógino triste y aburrido.,non-sexist
1777,Estoy en el subte y justo se subió uno de esos que cantan y lo tengo al lado CALLATE LA PUTA MADRE NO VES QUE NO PUEDO ESCUCHAR BIEN CONSEQUENCES ahre se enojaba,non-sexist
1778,-¿Por que una mujer se alegra al acabar en 6 meses un puzle de 4 piezas? -Porque en la caja ponia de 2 a 3 años.,stereotype
1779,Si me da arrechera una mujer doble moral diciéndole perra a otra y la mardeta también es alta perra. Cállate mmgva que tambien le metes a la puteria pero te la das de santa.,discredit
1780,@RickyJavier2001 @sofiavianeylh @davidpepi00 Cállate perra,discredit
1781,"Artistas francesas critican el 'puritanismo' de la campaña contra el acoso.'La violación es un crimen. Pero el flirteo insistente o torpe no es un delito, ni la caballerosidad una agresión machista' https://t.co/HIetXJEJiU vía @Elperiodico",non-sexist
1782,@__rpl21 😂 tú eres mi perra https://t.co/OiBg2bv3Kp,dominance
1783,Tápate las tetas pedazo de guarra — No quiero y no soy una guarra por enseñarlas Sorrynotsorry https://t.co/BhBgoMB85e,discredit
1784,@Faventinaa Tú eres perra sólo conmigo.,discredit
1785,Legendario productor de hip-hop es acusado de acoso sexual y violación https://t.co/AgkVh50UPU https://t.co/dfhHkSV1JU,non-sexist
1786,@kalipolis @OlabiagaOk FAV es acoso... RT es violación (?),non-sexist
1787,"Revictimización, agravio extra que enfrentan las mujeres agredidas No importa si es acoso, violación o... https://t.co/iwQ3ELIher",stereotype
1788,@lusiluu24 @muriRooster @SurgicalGolem @IKERABUSOS @chozasasas @Davicito07_CR ERES UNA PUTA GUARRA,discredit
1789,"@Ren_Masters @luisjuantp ¿Será broma no? ¿Estas relacionando algo tan grave como los casos de acoso o violación con la etnia, religión o preferencia sexual de una persona?",non-sexist
1790,mi novia es más puta que la tuya,discredit
1791,@ConCiliaFlores @NicolasMaduro Jajajaja cállate maldita perra de mierda ladrona de bancos,sexual_harassment
1792,@PrincipeVaron @_Brix__ @Re152005 @Barbijaputa @Yiyefly Coño que callados estáis 😂😂😂😂😂,non-sexist
1793,¿Por que las mujers fingen cuando hacen el amor? Por que se creen q nos importa.,stereotype
1794,Una imbecil y tarada racista ... Las joyas del “proces” . Escoria https://t.co/sZWc5gb1T1,non-sexist
1795,@NathalyMendieta Imbecil te lo merecías. Agradéceme perra https://t.co/Dn3lcV4A4z,discredit
1796,'Lavar los platos reduce el estrés' http://t.co/YXDqWsdx4Z Les vendrá bien después de pensar más de 10 min seguidos (Tampoco hará milagros),stereotype
1797,@davidpepi00 Cállate perra que estás igual,dominance
1798,"Una ayuda para promover el movimiento!! RT SEMEN!! @mcolmenerro Gracias, hombre!!",non-sexist
1799,@MASCOTASDECALLE @TeranNathalie Si de verdad dejaste asi a la perra eres una porquería de persona y mereces lo peor pana. Das asco.,discredit
1800,'perra' 'sucia' 'pura' 'Shawn es mucho para vos' 'no mereces a Shawn' PERO QUIEN CARAJO TE CREES QUE SOS PARA DECIDIR SI LO MERECE O NO? QUIEN SOS PARA INSULTARLA? Hacen quedar mal al Fandom por que son unas inmaduras del orto,discredit
1801,ajsjsjdks mi mamá me vino a enseñar su delineador y yo que perra que perra que perra mi amiga y se ENOJÓ wtf gabriela es buen plan,discredit
1802,Y tú eres una perra racista con un enorme sentimiento de inferioridad. Por eso tienes que venir a Twitter buscando protagonismo a costa de soltar mierda aprovechando una desgracia. Deseo que esta sea la última noche de tu vida que te vayas a dormir. https://t.co/yVb67xlIoD,discredit
1803,"@KevSw10 JAJAJAJAJAJAJAJA HIJO DE TU PRECIOSA MADRE, YA CALLATE LA PERRA BOCA.",non-sexist
1804,Pues no estoy de acuerdo con la señora francesa esa. Hay mucho acoso que no necesariamente termina en violación y no por eso deja de ser acoso.,non-sexist
1805,Me mandan esta mierda. Cultura de la violación en sus mejores pantallas. ESCORIA. Se puede hacer algo @policia ? https://t.co/vGmcVPSO7B,sexual_harassment
1806,Que vas a hablar tu vieja hija de la grandísima perra !!!! Si TU ERES RESPONSABLE DIRECTA!!! De la desgracia que está pasando Venezuela !! Cállate o muérete pero no tienes Derecho de opinar !! https://t.co/XvN9jzvXOG,discredit
1807,"Poco a poco, SEMEN arranca. Únete como activista!!",non-sexist
1808,"@VideosDeTetas Tetacas, RT Movimiento SEMEN, please!",non-sexist
1810,Jajajajajajajaja @MarianaaMercado te voy a abrazar y te pego en la cara https://t.co/RMuxFNnzNf,sexual_harassment
1811,"@SombriXX @aixiNOOO @InesArrimadas Callaté perra, que es la cuenta B de arrimadas?? 😱😱",discredit
1812,@lortegadiaz Coño eh tu madre maldita perra pudrete mamagueba Tu eres culpable,discredit
1813,buen decia mi abuelo ... la mas callada y la que dice que no es la mas puta https://t.co/ULtqZfVmTh,discredit
1814,@PauCastorena Mejor escúpeme en la cara maldita escoria,non-sexist
1815,Si esa perra no te valora botala mereces alguien mejor,non-sexist
1816,'Te mereces lo mejor de todo' MENTIRA >:V ELLA ES UNA ZORRA QUE SE METIÓ CON EL OTRO ARRUINA PAREJAS(?),discredit
1817,@Brigitte_Grey Perra /\ te enseñaré lo que es el nuevo orden mundial,sexual_harassment
1818,"Si consideras que una mujer es una zorra por salir/ hacer lo que le salga del coño con alguien, déjame decirte que el concepto de libertad lo llevas muy mal. Al final resulta que las mujeres somos las que nos echamos más mierda una a otra. https://t.co/lcIsRb6BoS",non-sexist
1819,Este pibe se cree re capo la puta madre callateeee,non-sexist
1820,Esto también es violación y acoso aunque sea de una mujer a un hombre. De nada. https://t.co/HNqzUFpS13,non-sexist
1821,"@Alberto69Ramos Es un poquito puta en mi opinión la pechotes esta, a ver cuando dejara de provocar y sabes que? Encima no tiene ni culo xD",stereotype
1822,Como dicen… Si no tienes algo bueno que decir mejor callate y matate maldita perra arrogante o como era? https://t.co/7dGhOHg6Fs,dominance
1823,¿Qué es una mujer encima de una vaca? Una vaca de dos pisos,stereotype
1824,@Alemanas2017C mi polla quiere follar tu coño fuerte https://t.co/erY4lQbx1e,sexual_harassment
1825,@elultrafunk @adelarosa_espn tu puta madre no te queria ofender.pero te lo mereces.,non-sexist
1826,"@cirovitale__ yo se q soy la persona indicada para estos momentos, no te lo mereces, pero sos mi hermano hijo de mil puta, ahi t hablo",non-sexist
1827,"@sr_hater_ No es guarra por vestirse como quiera o enseñar más o menos, como si quiere subir fotos desnuda, a ti que coño te importa? Tu tienes un problema grave",non-sexist
1828,"JAJAJAJA te lo mereces, perra https://t.co/c8Eo4ctpWw",discredit
1829,"@AnitaBotwin Presentar a las firmantes del manifiesto como defensoras de la violación y el acoso es, como poco, exagerado, yo creo que malintencionado",non-sexist
1830,JAJAJAJAJAJAJAJAJJAJA TU ERES UN HIJO DE PUTA 😹 https://t.co/FzzN2triMR,discredit
1831,Igual vas a recibir lo que mereces. Perra.,discredit
1832,"#JUGONES Pedrerol, tienes la polla de Guardiola atravesada en la garganta y no puedes ni respirar de la tirria que le tienes.Mira que Guardiola no es santo de mi devoción, pero pasar de puntillas por el descomunal trabajo que está haciendo con el City te convierte en un mediocre",non-sexist
1833,"@danielanatt Callate perra traicionera, encima q te cuento algo, ahora menos te cuento lo otro Habla con mi mano natalie",stereotype
1834,@elespanolcom @Barbijaputa @lorenagm7 @elespanolcom @lorenagm7 Demostrando la clase de escoria que son.,non-sexist
1835,@F_7_Burastero No seas tan glotón y comemela despacito,non-sexist
1836,@Marti_Navarro16 @Liiila_lu Cállate no nos saludaste por que tenías un pedo pedo de la puta madre,non-sexist
1837,@YeniVilcatoma2 @AlbertoBelaunde Perra sinverguenza tu eres parte de la mafia fujimorista.,discredit
1838,cuando camila le grita callate a la perra me estallo,discredit
1839,"@diegovftbau REENCUENTRO LA PUTA MADRE, DISFRUTALO MUCHO, LO RE MERECES AMIGA",non-sexist
1840,"@anaisbernal @Barbijaputa Le llegará el karma , es lo que merece. Que la echen por coño y la pongan a recoger la sangre que derrama las mujeres que son asesinadas en este país, que tan orgullosos nos sentimos💩",dominance
1841,HAY COSAS QUE POR SABIDAS SE CALLAN PERO POR CALLADAS NOS OLVIDAMOS DE QUE EXISTEN PAGARAS PERRA Y CON LO QUE MAS TE DUELE TUS HIJOS AUNQUE TINES CARA DE LESBYCA https://t.co/fEjCFaBAHE,sexual_harassment
1842,"@yasmxx_ @laurited tener polla no te convierte en violador potencial porque para empezar no todos los hombres tienen polla, asi que si, es innecesario y transfobo. el machismo lo producen los hombres, no las pollas",non-sexist
1843,@danieljadue @MarianaLaActriz Callate concha de tu madre comunacho hijo de puta que nacio en cuna de oro,stereotype
1844,@donchetoalaire si de por sí la jente anda confundida en esto días i usted enseñando eso perra falla de san Andrés ya detónate,non-sexist
1845,@Relatofeminista Pero que ridiculas sois enceder la tv y verlo con vuestros ojos,non-sexist
1846,"@Arthur_Zh69 CÓMO QUE TE FOLLAS A UNA PERRA Y OLVIDAS SU NOMBRE:0 Sí, bebé, me gusta mucho tu inglés, podrías enseñarme un poco",non-sexist
1847,@BeeluArzola hay miles de maneras para educar y vos lo haces revoliando a una de los pelos? sos una hija de puta te mereces lo peor LACRA,discredit
1848,@detailiant no mereces entrar a mi choza perra,discredit
1849,@ever_ferreyra Jajajaja callate perra incada,dominance
1850,@Gbarr26 Jajajaja callate!! Lo q digo es q es increible q se convirtió de una perra a un above the average Starter,stereotype
1851,"@VilaCoia No se si vomitarte en la cara o escupirte, ¡ESCORIA!",non-sexist
1852,"@Alexaladyekt Cállate puta guarra y metete mi verga en tu hocico hasta q t ahogues y me la dejes escurriendo Quiero t comas mi semen, perra",sexual_harassment
1853,"Así, sí ! estupenda columna de @YolandaRuizRCN ... Distinguir entre: el acoso, la violación y la seducción. 'El acoso no es seducción. No podemos confundir para darles excusas a los abusadores que disfrazan de conquistas sus agresiones. En el juego de seducción se necesitan dos.' https://t.co/miiBmoasqi",non-sexist
1854,@Barbijaputa Lo de escoria también es digno de un orador,non-sexist
1855,- ¿Cuál es tu problema? - Mi novia es tremenda perra !!! https://t.co/2urGCRqisC,discredit
1856,"@MrKalimotxo @DisorientedDuck @DayoScript Si, pero el acoso y asesinato por resistirse a una violación es mucho más grande en la población femenina que en la masculina. A las mujeres se les mata más por el simple hecho de que aún existen enfermos que sólo",non-sexist
1857,@Roberto81160710 Cállate perra sucia,stereotype
1858,QUÉ HACESSSSS COMO QUE VETE IMBECIL QUE TE PEGO,non-sexist
1859,"Una mujer tan lista, tan lista, tan lista, que todo el mundo le llamaba Paco.",sexual_harassment
1860,"Cuando dicen que saques gente tóxica de tu vida para ser feliz, pero tú eres lo más tóxico que tienes en tu perra vida. https://t.co/W6WayOYLkH",non-sexist
1861,"A mi si me enseñaron a compartir, perra!!!",discredit
1862,Sigue hablando de golpe la hija de puta. Mereces que te empalen en la Plaza de Mayo Carrio! #NoALaReformaPrevisional #Cacerolazo,sexual_harassment
1863,Mi hermano llego a casa lleno de chupones y lo primero que le dice mi tia que la novia es una puta JAJAJAJAJAJAJ ke,discredit
1864,"@joseantoniokast @clautierna Callate NAZI CTM tu y todos los hijos de puta de derecha se tomaron todos los poderes durante 16 años enjuiciando y desapareciendo gente , matandola y tienes cara de hablar estupideses",non-sexist
1866,"@Natsumi_muscle ━ No es nada y también mi verga estará dentro de ti atravesando tu útero ❤. Tu eres la zorra y el saco de semen preferido de todos, me encantaría masacrarla sin ningún límite, que bonita perra eres. https://t.co/Si5ev8eVY2",sexual_harassment
1867,@leonelabeleenn ah callate puta,dominance
1868,@MaiiiiraIb 😱 noo callate perra que estoy buscando algo para poder dormir jajaj,stereotype
1869,@Zurine3 @robotronk1 Así no me como yo un coño ni de coña.,non-sexist
1870,Cuando un tío te pide una foto guarra y tus amigas te aconsejan que le envíes una caca y se meten a google a buscar la caca más realista @maaariams_13 #nopuedoreirmás,non-sexist
1871,"LO LOGRAMOS CARAJOOOOO! LO LOGRAMOS!!! SABÍA QUE ÍBAMOS ÍBAMOS PODER! LOS AMO LA PUTA MADRE 💛💚❤ Lo merecíamos tanto, nosotros, el sueño, ellos, el equipo",non-sexist
1872,"Plot twist: Chat Noir: Tú eres mi mejor amiga, perra desalmada. Ladybug: ¿Qué? Chat Noir: Perdón, me alteré. #MiraculousLadybug",non-sexist
1873,@Imvxlgez @zNeZTorL Ya callate un rato puta rata niña,stereotype
1874,Cuando un hombre mata a una mujer es un hijo de puta pero cuando una mujer mata a un hombre le tiran alagos solo por ser mujer y tener un buen cuerpo,derailing
1875,@Despeinaooo @sndrthrrr_ que te calles roger joder puta hostia mierda joder,non-sexist
1876,"Joder nena fóllame como tu sabes, muévete sobre mi, aprieta mi polla con tu coño sin piedad, te abrazo, pego tus pezones contra mi pecho mientras te beso, tus gemidos en mi boca https://t.co/nbXmKAT2Pd",non-sexist
1877,"es un acoso, no una violación en sí me parece https://t.co/N1tpjzrDak",non-sexist
1879,"@abruchirinx cállate abril, te voy a pegar. Tas re perra💖",dominance
1880,wey callate el hocico una sola perra vez en tu vida por favor,non-sexist
1881,*Hola! Tu eres la ex de mi novio? *Si Hola!!! *te tengo un regalo !! *awn que es?? *comida para perros! PERRA https://t.co/NREpkqDFwB,discredit
1882,El riesgo constante de acoso y violación para las niñas y adolescents migrantes y refugiadas se produce en toda su trayectoria por parte de agresores que incluyen proveedores de servicios y personas que deberían protegerlas. #ENDviolence #NiUnaMenos https://t.co/MkTJJwxG5H https://t.co/DOgYsdFjSf,non-sexist
1883,"@cristobaIsoria_ come mierda, chupa pollas, imbécil cobarde no das la cara por tu equipo y saliste ayer como típico cobarde malnacidos. Algún día te tendré de frente y te partiremos la cara como te lo mereces hijo de puta",non-sexist
1884,"@micaaaaaaaa0901 Cállate vos perra inmunda, te extraño cuando nos vemos???",discredit
1885,"Desearte la muerte mas horrible se queda corto con lo que te mereces, maldito hijo de perra. https://t.co/D7MZUrRLim",non-sexist
1886,Vamos a tirarte un hueso para que te calles de una buena vez perra maldita,discredit
1887,Vais a publicar también ese vídeo en el que canta adan: mi novia es sevillista y es una puta más?? https://t.co/hiza6qzM7S,discredit
1888,@andygallego1 tu eres d siempre zorra,discredit
1889,@HanzoHattori23 @eldiarioes @Barbijaputa Y sobre cómo 'distinguir y separar CLARAMENTE' lo que es violación y acoso de aquello que no lo es: https://t.co/kPxlVR65JG,sexual_harassment
1890,"Perra solo tu ex — Ninguna mujer es perra, y si eres una mujer la que dice esto, que vergüenza. https://t.co/hAfpYt6vrj",discredit
1891,"@sr_hater_ Claro, por subir la foto que le dé la puta gana a su Twitter es una guarra. Asocias enseñar carne con ser guarra. Espero que seas de los que lleva jersey de cuello alto en pleno verano.",non-sexist
1892,La pelea entre mujeres son tan ????¿¿ —cállate puta que tienes extensiones —cállate tú maldita perra que tú broceado es más falso que tú,non-sexist
1893,"¿para que se inventó el alcohol? para que las feas, gordas y canis perdieran la virginidad.",discredit
1894,"Que no es presunto 🐍 @informativost5 que ESCORIA😈 es CULPABLE del ASESINATO,DESAPARICION,SECUESTRO Y VIOLACIÓN de #DianaQuer angelico 😓🌷💕🐾🌛 D.E.P que este ESCORIA😈q su trastorno solo es #HijoPutismoAgudo va a pagarlo 😈😈 #TodasSomosDiana 💕🐾🌛",non-sexist
