,id,text,label,misogyny_category,target
3073,1778,-¿Por que una mujer se alegra al acabar en 6 meses un puzle de 4 piezas? -Porque en la caja ponia de 2 a 3 años.,1,stereotype,active
2784,2975,"Tú... tú eres una puta, una puta una puta y una putaaaaaaa.",1,discredit,active
2942,3016,@AngieDeviluke Te mereces toda mi verga por puta hermosa y para festejar año nuevo como la zorra come semen que eres hermosa,1,sexual_harassment,active
2499,3185,"@mmcuesta Andate a la verga corrupta hija de puta, tu eres la que debes estar presa, o acaso allanaron tu casa por complicidad con CAPACO por equivocación... maldita rata sinvergüenza ya caeras y voy a disfrutar cada una de tus lágrimas dr cocodrilo",1,discredit,active
81,3318,@THXCORPSE @alxksxndrx Cállate puta,1,discredit,active
462,1888,@andygallego1 tu eres d siempre zorra,1,discredit,active
1819,759,"@Cazatalentos @ElenaSGalan @_isaacrosa @Barbijaputa Qué liberales y progres sois toda la escoria que intentáis defender un asesinato, Dios quiera que no le toque a un ser querido vuestro, veréis el asco que produce ver este tipo de comentarios. Sois patét",0,0,0
2516,1342,@EccehomoSetrina ¡¡si no me haces caso te pego en la cara marica!!,0,0,0
849,62,@Reforma @aurelionuno No seas hijo de puta Nuño según tu eres representante de la educación puto viejo chismoso chupate mi verga.....,0,0,0
901,2777,@hezmick Y tú eres un auténtico #cateto No hables de lo que no tienes ni puta idea #payaso https://t.co/0LqVDlR8Ei,0,0,0
1863,3245,@DolarToday Esa mujer es otra escoria humana mas del Gobierno,1,discredit,active
2793,309,En El Mundo Están Todos Locos Ahora el Tema Es Acoso Sexual Gente Cuenta 20años Para Atrás Sera O No Todos Son Acosados Vamos. https://t.co/CDX2fueSxD,0,0,0
2306,2552,"17. tú eres un hijo de la gran puta la vd, haces cosas muy feas con motivos que más vale que sean de peso (confío que sí) pero luego hablo contigo y se me pasa todo porque sueltas una tontería y ya me alegras?? me veo reflejada o algo, en fin tu sangre es sucia pero no más que yo",0,0,0
2600,1689,como puede ser que justifiquen un acoso o una violación porque 'estaba borracho' loco yo también el finde estaba borracha y no por eso viole a una mina DEJEN DE JUSTIFICAR MACHITOS,0,0,0
3108,3147,"Mi fisio es la puta polla, pero es imbécil como ella sola",1,discredit,active
1597,1231,"@FacuMagnoni Jajajaja la puta madre un re viaje esa. Son una boludez y hasta ridículas todas jaja depende de uno mismo que sea un buen año o no pero igual, inconscientemente aunque no crea hay algunas que las hago jaja 🙈",1,discredit,passive
390,941,¿De qué murió Cenicienta? De que a las doce el tampax se le convirtió en calabaza.,1,stereotype,active
945,1414,@ivanzarak eres un cinico mereces que te caiga un rayo para que te mueras rabiblanco hijo puta. Perra la madre que te parió.,0,0,0
2877,3110,VAMOOOO LA PUTA MADRE SE LO MERECÍA TANTO ESFUERZO Y HABER PASADO TANTOS TELÉFONOS NECESITÁBAMOS ESTE DESCANSO #SoltarteNoEstáEnMisPlanesMica,0,0,0
2743,3101,QUE LE QUERIAN NOMINAR FIJO POR LA PUTA LISTA DE PRODUCCION TOMA JODERSEEEEEEEEEE TODOS A NOMINAR A QUIEN LO MEREZCA,0,0,0
1571,3073,@camila_vallejo No mereces más comunistas tampoco. Son una escoria para el pais. Donde se meten queda la escoba y fracasan. No entiendo como existen todavía.,0,0,0
1817,3305,@tucomunsentido @Politica_ECpe Zorra Montesinos asi Se llama Keiko o tu madre ? Bueno todos sabemos de donde viene los tentáculos o acaso eres tan fanático para no ver como Acciona esta banda criminal ?. Y de Joaquín pues espera que ya viene la prisión pr,1,discredit,active
2742,354,"Ahora resulta que la mujer es una bruja que lo trataba fatal y la otra es una guarra, feminismo marca Patiño and Cia.... #masqueamigus",1,discredit,active
2562,570,DEJA DE TUITEAR HIJA DE PUTA ESCUCHA LOS ARGUMENTOS QUE LUEGO TE VAS A QUEDAR CALLADA FUJIMIERDA DEL CARAJO https://t.co/np9RAv5auI,1,discredit,active
1976,583,@MandiocaTeFoka si.. comemela a mi,0,0,0
1876,1234,@PaulaOrtizz Callate que si saliste sobria maldita perra,1,discredit,active
3285,99,"@HuxGeneraI « hijo de perra. Por supuesto no lo haría, solo el muy bastardo se lo merecía por intentar siempre menospreciarle .... Si los golpes no funcionaban, habría de intimidarlo aún de la manera más repugnante —",0,0,0
3200,1157,Tú eres la zorra Antoniaaaaaaaa,1,discredit,active
1170,688,"@MartaSUgart @Zurine3 Mujerrrrr no seas asi , es un buen Hijo de puta , incluso un crack del hijoputismo.",0,0,0
463,147,@LailaGermanotta Se merecía 3 oscars solo por esa escena. La hada madrina es ESA ZORRA,1,discredit,active
1302,3302,@kjfk__ Pues mientras logres los squirt pondré mi polla frente a tú coño,1,sexual_harassment,active
573,1079,la familia de mi novia es lo mejor qué hay la puta madre ❤️❤️❤️❤️❤️❤️,0,0,0
1212,1935,¿Tu sabes porque a las mujeres hay que enterralas en un atauld triangular? Porque cuando les tapas la luz se abren de piernas.,1,stereotype,passive
1458,2433,@DalasReview Uy niño cierra el pico de una puta vez! Ya entendimos que tu eres el bueno de todo y que un poco mas y hasta el gato es malo sabes ¿porque en vez de inventarte una historia que sabes que es mentira porque no dices la verdad? ¿Temes perder seg,0,0,0
2143,985,@DVDFRRP @niluspc @sextaNoticias Imbécil dice!! Luego vais de educados y pacíficos y sois auténtica escoria....basura,0,0,0
2123,2418,"¿Ha subido una foto suya enseñando un poco su cuerpo? Qué forma de denigrar a la mujer, y encima no me la follaré jamás, puta asquerosa....",1,discredit,active
3225,3196,"@Slut_Of_Paals @DxddySR Si ya de por si me lo paso bien, imagínate con otra polla en tu culo.",1,sexual_harassment,active
3092,1877,"es un acoso, no una violación en sí me parece https://t.co/N1tpjzrDak",0,0,0
2707,1932,@faaavb_ Tu eres más perra que humana.,1,discredit,active
1896,2463,Beautyful reminder que Julian Casablancas no fue acusado de ningún acoso ni violación oki casamosno,0,0,0
1962,1637,@CLAUDIABAVEL @AmarnaMiller Pues claro... Porque el tío es un 'triunfador' y ella... ¡Ella una guarra busca fama! Lamentable...,1,discredit,active
1077,1110,"@24_robledo @riverocalu Contame cuantos casos de abuso, acoso y violación son contados en el momento o en el mimo año que sucede el hecho, porque las estadísticas muestran que la víctima puede tardar meses, años y hasta callarse de por vida por sentir mie",0,0,0
1700,1463,@Zurine3 @protestona1 Por dioss que puta vergüenza es esta! 😠,0,0,0
2374,3225,CALLATE MALDITA ZORRA. ESTOY MUY NERVIOSO. https://t.co/nQClCXBTTK,1,discredit,active
3233,30,"@Wachit0 @100Akshat @_Midoriyaa_ @NeohSJ La idea está la polla con cebolla pero obviamente no todos van a entrar por desconfianza, pero entrarán los que quieran ir y tengan confianza",0,0,0
641,17,"Editar, además de complicado, es lo que hace de algo que merezca la pena o no, porque puedes haber grabado la puta hostia de planos, que si no los montas bien, con un sentido y los maquillas atractivamente, se va a la mierda.",0,0,0
2300,1203,Las feministas hablan de acoso contra darthes pero lo defiende flor vigna y es una tarada imbécil pelotuda esa coherencia no te la robo,1,discredit,passive
907,2373,@Pablo_Torello @vikidonda @Leonardo_Grosso Van a provocar a las balas con sus pieles oscuras. Hijo de puta renunciá. Vas a ser juzgado,0,0,0
2757,326,@LucasSpadafora Lucas callate que no lees dm nunca la puta que te pario ahre,1,discredit,active
2155,756,@anaisbernal Si no tienes cuenta en Suiza...no mereces la pena😢😢,0,0,0
1176,2090,Vos brasilero de mierda t mereces lo peor como podes burlarte del submarino hijo de puta.,0,0,0
1014,599,Os habéis pasado décadas llamando 'guarra' a Maribel Verdú por enseñar cacho. O a Victoria Abril. Tampoco vamos a pedirle peras al olmo.,0,0,0
2932,818,"@TowandaRebels Das asco, eres una escoria humana.",1,discredit,active
837,1460,"@BamAlondra ya cállate perra loca, no son los nervios. Sólo no se me da ser cursi. #perroanimal",1,dominance,active
2163,814,"@olbasexual Que te calles la puta boca, que tu existencia me repugna, gilipollas",1,dominance,active
457,1209,"@DanieLaCevaLloG @juaneloayza49 Y ahora ??? Persecución, violacion de derechos humanos, hostigamiento, acoso sexual, envidia .... que mismo será ! Semejante tranquila y buena gente está chica del nuevo partido 35RC ( Ratas 🐀 corruptas), si son gente de h",0,0,0
23,675,@passion_vigna Igual lei que le decian perra a laurita ipocrita que no se merecia el bailando cornuda muchas cosas feas y lei cosas de las fans de lau tambien es horrible,0,0,0
292,918,"@SergioRamos Hundido ? Tu como los gorrinos, te mezclas con la mierda,bueno tu eres la mierda, hijo de puta. Das asco como persona eres escoria. Sólo eres basura",0,0,0
1705,491,"@Soy_Elena_Sin_H @LeticiaDolera No tienes puta idea, está claro.",1,discredit,active
2190,981,98167. Tu eres una perra maldita sin corazón JAJAJAJAJAJA,1,discredit,active
2751,397,"- El tiempo no existe. La división espacio-temporal es una invención del hombre, por lo tanto,.. - Cállate, hijo(a) de puta.",0,0,0
3066,577,@zvonimirsoldo @FOXSports_Chile No quería empezar el año puteando pero vo te mereces unas chuchas tonto sapo y la ctm rata perra culia :),1,discredit,active
309,2941,@Guardiolinhoo Callate payaso.Puta Barça.Puta Catalunya.,0,0,0
1102,1298,@AlanGarciaPeru Los otros se venden. Ja. Tú eres la puta política mayor. Eres la Madame ! Vergüenza ajena das. Pobres tus hijos. Habrán aprendido de tu cinismo?,1,discredit,active
174,1610,"RENZO Y LA CONCHETUMADRE!!! HIJO DE PERRA!!!! MERECES LA MUERTE MÁS CRUEL DE LA@PUTA VIDA, MARICON CULIAO. #RevelacionesTormentosas #PerdonaNuestrosPecados",0,0,0
2713,1876,"Joder nena fóllame como tu sabes, muévete sobre mi, aprieta mi polla con tu coño sin piedad, te abrazo, pego tus pezones contra mi pecho mientras te beso, tus gemidos en mi boca https://t.co/nbXmKAT2Pd",0,0,0
2991,1423,"@Andresaurio_ Cállate perra, ¡déjame ser! 😂😂😂 Pero neta si se llevo mi corazón, ya se lo que sentía Davy Jones.",0,0,0
3261,1009,"Mi amor, ¿crees en el amor a primera vista? - ¡Claro! Si te hubiera mirado dos veces no me habría casado. #Humor",0,0,0
2028,2273,es muy obvio q van a perder mi hermana es una puta y tu novia es él,1,discredit,active
2789,2481,@Mierdalocapriau Es q hay gente que va provocando. Esa puta gente que se dedica a enseñar la cara... no te dan ganas de partírsela? A mí mucha... deberían no ir enseñándola porq luego una no se puede contener y llueven hostias,1,discredit,passive
2773,316,"@Proctologo Maldito hijo de perra... no sé por que no se fue por una puta letrina en su pueblo y se ahogó en mierda, como lo merecia.",0,0,0
1531,3151,"@TituuStampfli A la gilada ni cabida, callate zorra si vos estas re movida (???????",1,discredit,active
3109,25,Yo no puedo creer que las propias mujeres naturalicen una violación o acoso y lo justifiquen con que la mujer es la que “provoca”. Que mente de mierda la puta madre,1,discredit,passive
1328,1690,5. El típico gilipollas que te grita puta y de todo por llevar un escote o ir enseñando un poco las nalgas. VOY A VESTIR COMO YO QUIERA SUBNORMAL DE MIERDA.,0,0,0
3207,1575,@lortegadiaz TU ERES CULPABLE DE ESTA DESGRACIA Y QUIERES LAVARTE TU CARA MALDITA PERRA @lortegadiaz HÁBLALE AL MUNDO DEL GRAN FRAUDE A LA NACIÓN. UNA IMAGEN VALE MÁS QUE MIL PALABRAS. https://t.co/xFsTdrAtUA,1,discredit,active
254,2739,"@Ark_antos Y por qué el.peor insulto que se te ocurre contra una mujer es puta?? Es mucho peor ser violador y/o asesino. Siendo putas sólo perdemos nosotras... Pero, ahí está, el machismo cultural. 'Eh, q yo no soy racista, q tengo un amigo negro'.",0,0,0
2880,1411,"¿Ya les he contado que si fuera rica/millonaria sería toda una PERRA?, Yisus me está enseñando humildad... Y no he aprendido mucho ldvdd.",0,0,0
1104,1299,"Mi perra: [rompe todo lo que hay a su alrededor] Yo: tu eres un desastre, un terrible desastre Mi perra: [se queda quieta y me mira] Yo: ay pero eres tan lindaaa, quien es la nena linda, ah? Quien es la nena linda?!",0,0,0
2413,2762,@edufeiok Las mujeres son dueñas de su cuerpo mas alla de lo que vos y tu puta iglesia catolica piense edu,0,0,0
682,331,"@LaloBrn Vi un cortometraje de unos 35 min aproximadamente muy bueno, te lo recomiendo, busca en Google 'Una paciente muy guarra' se llama",1,discredit,active
3077,2177,"La vida es una puta mierda a veces... Justo acaba de regresar, se merecia lo mejor despues de toda la mierda que paso... Se me parte el corazon... #AnimoPaige #ThankYouPaige https://t.co/dO4ZUubUgf",0,0,0
775,548,"@Relatofeminista Hay que ser un verdadero imbécil para hacer 'bromas' con un asunto tan serio como el acoso callejero, y encima se creerá gracioso y todo pfff",0,0,0
306,2680,@Jaime_Parejo Has visto a Adán decir 'mi novia es sevillista y es una puta más' en un vídeo colgado por el Betis en su cuenta de Twitter?,1,sexual_harassment,active
241,2359,@Ricardo_Peralta Cállate puta creo que aún sigo ebria 😂,1,discredit,active
3045,260,"Prisión preventiva contra jefe policial acusado de violación y acoso sexual - En audiencia inicial el juez de Paz de Guazapa, resolvió este día enviar a prisión preventiva al inspector de la Policía Nacional Civil, Pablo de la Cruz Díaz Bernabe, a qui... https://t.co/jK51nEYcXV",0,0,0
2749,58,"@_BarbaraBlade Para mi una mujer es perra sólo si comete infidelidad; si la chica está soltera ¿qué diablos le impide acostarse con todos los manes del planeta? Un man lo hace y nadie dice nada, ¿quién les da el derecho de juzgar por lo mismo a una mujer?",0,0,0
1415,206,"@Rockefort100 Hahaha, me das risa. Mejor cállate y no te metas donde no te mencionan, perra llorona.",1,discredit,active
794,2222,"Si lo que vas a decir no es más hermoso que el silencio, cállate la puta boca.",0,0,0
3299,2704,"Maradona neta es un hijo de puta, ya hiciste lo que hiciste en tu tiempo, ya cállate la boca",0,0,0
686,238,"@prssrx desnudas provocais al igual que un hombre, simplemente porque es un instinto humano.",0,0,0
78,3023,#parejainfelizSDP lq mujer es lesbiana puta,1,discredit,active
2926,937,Hola me dijeron que tu novia es una perra,1,discredit,active
2215,1368,@AgustinGregok Cállate hijo de perra 🙃,0,0,0
1029,1131,@mentallycamila Mira Sara mejor cállate puta. Si la gente que trabaja en aeropuerto tiene un trabajo que hacer y si no lo hacen. Todos tenemos derecho de usar nuestras voces para que oigan hagan su trabajo bien.,1,discredit,active
32,1592,@DeathAnimalVamp -seguia moviendome mientras mi polla palpitaba en tu culo y mi cola daba descargas muy fuertes en tu coño-,1,sexual_harassment,active
1152,2873,@MarhwissAlone @Imvxlgez Lo peor que ni da ni puta gracia LoL tu eres él único subnormal que le mira cara de eso pinche meco que le qlea,0,0,0
262,1099,@Zurine3 Como pueden permitir eso? Si fuera una hermana o hija de agun manifestante. Tambien se manifestarian para sacar a ese violador de la carcel?,0,0,0
3294,2026,A veces me da ganas de pegarte un patazo en la cara 😒😡,0,0,0
1465,2469,seniel deja de decir tonterias de una puta vez vale gracias,0,0,0
2556,2877,"@LittleMissJoan puta madre que envidia y en la playa :,(, mereces un poco de odio pero al mismo tiempo mereces la labie.",0,0,0
2239,1577,@Yullian2 A veces creo que tú eres su perra.,0,0,0
3245,2723,"@BayasFb Cállate mmvg, hoy te saco la puta 🖕",0,0,0
783,2286,"@osorio_nicoo Cállate perra, me contestas a las 11 de la noche",1,discredit,active
2931,646,Yo veo a mujeres destruidas por acoso laboral y callejero. Otras con depresión debido a violación sexual o maltrato físico. Y conocí a varias que se suicidaron por este tipo de comportamientos machistas. Vas a seguir con tu show pobre? https://t.co/JE6MEgvIh4,0,0,0
2185,2034,"Los cuestionamientos a las denuncias de acoso, abuso sexual, violación y al movimiento #MeToo - El Mostrador vía... https://t.co/mJ0D0gjpIk",1,sexual_harassment,active
2968,2714,@clau_benedito @yaoecabrera Callate pendejo mogolico de mierda hijo de mil puta la concha de tu prima zorra chupa pija,0,0,0
3088,1219,@GrPepe tu novia es una perra Tiene las mismas tetas que una perra preñada JAAJJAAJA Que asco Tanto Ego que tienes mmgvo,1,discredit,active
948,573,"@martarovira si no quieres acabar en la cárcel, callate la puta boca ;) https://t.co/58TmmtX2E4",0,0,0
1708,3039,@rodotailhade CALLATE NEGRO DEL ORTO...TE LE HACES EL MALO A UNA MUJER...LA RE PUTA MADRE QUE TE PARIO...CAGON!!!!,0,0,0
0,2349,Alfred se merecía estar nominado en serio. Qué puta vergüenza #OTGala9,0,0,0
878,1779,Si me da arrechera una mujer doble moral diciéndole perra a otra y la mardeta también es alta perra. Cállate mmgva que tambien le metes a la puteria pero te la das de santa.,1,discredit,active
